subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,account_name,industry,country,referral_source,is_trial_y,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,tenure_months,ltv_realized,churn_risk_score,risk_tier
S-7b01d4,A-cbbe12,2024-06-08,,Pro,49,2401,28812,False,True,False,False,monthly,True,Company_450,Cybersecurity,DE,partner,False,,,,,,21.35,48294.0,0.13,Low
S-59f6b6,A-dec005,2024-11-10,,Basic,21,399,4788,False,True,False,False,monthly,False,Company_445,HealthTech,US,partner,False,2024-11-23,support,0.0,False,False,13.37,148763.0,,
S-8013f6,A-6a7c9d,2024-12-11,2024-12-20,Basic,47,893,10716,False,False,False,True,monthly,True,Company_324,Cybersecurity,US,organic,False,2024-11-21,support,0.0,False,False,0.72,18701.0,,
S-dcd084,A-d27f50,2024-12-05,2024-12-09,Enterprise,48,9552,114624,False,False,False,True,annual,True,Company_163,Cybersecurity,UK,ads,False,,,,,,5.39,87410.0,0.46,Medium
S-8e6903,A-bd4708,2024-09-15,,Basic,37,703,8436,False,False,False,False,monthly,False,Company_257,FinTech,US,ads,True,,,,,,,,,
S-a96f6c,A-b30291,2024-10-23,,Pro,13,0,0,True,False,False,False,monthly,True,Company_344,HealthTech,US,event,True,2024-09-03,competitor,277.54,False,True,,,,
S-7730b1,A-e51ec7,2024-05-01,,Pro,4,196,2352,False,False,False,False,annual,True,Company_113,FinTech,CA,partner,False,2024-01-29,support,0.0,False,False,3.75,101073.0,,
S-62f048,A-c45b23,2024-02-13,,Pro,7,343,4116,False,False,False,False,monthly,True,Company_75,FinTech,UK,partner,False,,,,,,12.78,25322.0,0.17,Low
S-4f56f5,A-922109,2024-11-13,,Enterprise,3,597,7164,False,False,False,False,monthly,True,Company_243,Cybersecurity,US,ads,False,2024-08-03,support,0.0,True,True,6.24,71607.0,,
S-851743,A-443b7c,2024-10-27,,Pro,13,637,7644,False,True,False,False,monthly,True,Company_280,Cybersecurity,US,other,False,,,,,,3.81,67219.0,0.57,Medium
S-8bfab5,A-af0cd2,2024-05-30,2024-12-14,Pro,19,931,11172,False,False,False,True,monthly,True,Company_204,Cybersecurity,IN,other,True,2023-10-26,unknown,0.0,False,True,,,,
S-f5d8ce,A-756192,2023-10-27,,Pro,19,931,11172,False,False,False,False,monthly,False,Company_390,FinTech,IN,other,False,,,,,,18.69,108577.0,0.08,Low
S-58a152,A-90a8c8,2024-12-03,,Enterprise,15,2985,35820,False,False,False,False,monthly,False,Company_249,FinTech,AU,organic,False,2024-08-29,support,0.0,False,False,0.16,76544.0,,
S-ec41f7,A-8bde0c,2024-12-13,,Enterprise,19,3781,45372,False,True,False,False,monthly,True,Company_287,DevTools,US,organic,False,2024-11-28,features,0.0,False,False,0.79,28299.0,,
S-8a4156,A-5a184f,2023-08-31,,Pro,19,0,0,True,False,False,False,annual,True,Company_124,DevTools,DE,other,False,2024-03-19,support,0.0,False,True,1.12,197478.0,,
S-b0af8f,A-ff79f2,2024-10-17,,Enterprise,8,0,0,True,False,False,False,monthly,True,Company_165,DevTools,US,ads,False,,,,,,8.21,64558.0,0.28,Low
S-6cafdf,A-6f8ad2,2024-12-27,,Pro,7,343,4116,False,False,False,False,annual,False,Company_57,EdTech,IN,organic,False,,,,,,5.75,86497.0,0.37,Low
S-708924,A-7a0d69,2024-09-12,,Basic,22,0,0,True,False,False,False,annual,True,Company_187,DevTools,DE,ads,True,2024-07-09,features,28.95,False,False,,,,
S-fced99,A-39b19f,2024-10-03,,Enterprise,42,0,0,True,False,False,False,monthly,True,Company_176,FinTech,US,partner,False,2023-03-11,unknown,0.0,False,False,1.18,146548.0,,
S-8c61f4,A-72799b,2024-04-17,,Basic,34,646,7752,False,False,False,False,annual,False,Company_394,DevTools,FR,event,False,2024-05-05,pricing,0.0,True,False,5.72,111409.0,,
S-2daa17,A-c62e55,2024-05-05,,Enterprise,15,2985,35820,False,False,False,False,monthly,True,Company_315,EdTech,US,partner,True,,,,,,,,,
S-81fe83,A-b48f73,2024-11-15,,Basic,80,1520,18240,False,False,False,False,monthly,True,Company_225,EdTech,AU,event,True,,,,,,,,,
S-53f831,A-82861f,2024-07-29,,Basic,41,779,9348,False,False,False,False,monthly,False,Company_350,DevTools,UK,organic,False,2024-05-17,support,0.0,False,False,0.72,168174.0,,
S-fe0c52,A-6f8ad2,2024-07-22,,Basic,29,0,0,True,False,False,False,monthly,False,Company_57,EdTech,IN,organic,False,,,,,,5.75,86497.0,0.37,Low
S-6d3f0b,A-82d8a6,2024-12-16,,Basic,36,684,8208,False,False,False,False,annual,True,Company_444,Cybersecurity,UK,ads,False,2024-12-29,features,0.0,False,False,1.02,22373.0,,
S-25b756,A-d82ef9,2024-07-30,,Pro,58,2842,34104,False,True,False,False,annual,True,Company_355,EdTech,UK,other,False,2024-08-06,budget,74.94,False,False,1.15,52343.0,,
S-c899a3,A-2446e3,2024-01-21,,Pro,27,1323,15876,False,False,True,False,monthly,True,Company_241,EdTech,IN,organic,False,2024-07-29,unknown,47.06,False,False,6.6,92124.0,,
S-05ef15,A-d42431,2024-10-24,,Basic,35,665,7980,False,False,False,False,monthly,True,Company_378,FinTech,FR,ads,True,2024-06-26,pricing,0.0,False,False,,,,
S-8ececc,A-533452,2024-12-15,,Pro,9,441,5292,False,False,False,False,annual,True,Company_279,DevTools,AU,organic,False,2024-11-19,features,0.0,False,False,0.23,30350.0,,
S-a24db6,A-96215d,2024-09-13,,Enterprise,14,2786,33432,False,True,False,False,monthly,True,Company_318,FinTech,US,event,False,,,,,,4.76,32983.0,0.63,Medium
S-9acc7f,A-4437e4,2024-07-10,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,Company_192,Cybersecurity,US,event,False,2024-06-21,features,0.0,False,False,9.17,95594.0,,
S-bb1a91,A-5c046d,2024-08-18,,Basic,93,1767,21204,False,False,False,False,annual,True,Company_130,EdTech,FR,partner,False,,,,,,5.85,150214.0,0.37,Low
S-80c296,A-e888d1,2024-12-19,,Pro,17,833,9996,False,False,False,False,monthly,True,Company_102,Cybersecurity,US,other,False,2023-09-24,support,0.0,False,False,2.3,98723.0,,
S-275d57,A-b3fe05,2024-11-11,,Basic,15,285,3420,False,False,False,False,monthly,True,Company_238,Cybersecurity,CA,partner,False,,,,,,7.13,76642.0,0.45,Medium
S-6ca46a,A-0cc442,2024-09-25,,Enterprise,53,10547,126564,False,True,False,False,annual,True,Company_198,EdTech,US,organic,False,2024-10-23,budget,59.52,False,False,0.07,149417.0,,
S-98845b,A-db5e9e,2024-11-15,,Basic,42,798,9576,False,False,False,False,annual,True,Company_442,DevTools,US,partner,False,2024-12-29,pricing,0.0,False,False,1.64,8176.0,,
S-fb285f,A-82d8a6,2024-12-22,,Basic,32,608,7296,False,False,False,False,annual,True,Company_444,Cybersecurity,UK,ads,False,2024-12-29,features,0.0,False,False,1.02,22373.0,,
S-da9f05,A-151c9a,2023-05-08,,Pro,23,1127,13524,False,False,True,False,annual,True,Company_260,FinTech,US,ads,False,2023-11-04,support,35.6,False,False,9.23,118672.0,,
S-9f38a5,A-cc102e,2024-05-30,,Basic,13,247,2964,False,False,False,False,monthly,True,Company_443,HealthTech,US,partner,False,2024-04-25,unknown,50.06,False,False,0.33,28372.0,,
S-dc7143,A-3ce5b8,2024-04-28,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,Company_256,FinTech,IN,ads,False,2024-09-18,features,261.49,False,False,12.39,147836.0,,
S-68ecd5,A-684255,2024-08-18,,Enterprise,9,1791,21492,False,False,False,False,annual,True,Company_20,FinTech,US,ads,False,2024-07-03,unknown,0.0,False,False,2.63,48154.0,,
S-601bbe,A-0532a9,2024-11-26,,Pro,21,1029,12348,False,True,False,False,monthly,False,Company_170,FinTech,IN,event,False,2024-10-09,pricing,2.4,False,False,0.46,28114.0,,
S-a34e37,A-10b8da,2024-04-27,,Enterprise,23,0,0,True,False,False,False,annual,True,Company_9,DevTools,US,partner,False,,,,,,19.81,51495.0,0.1,Low
S-0a70a3,A-5b051a,2024-10-21,2024-12-24,Basic,22,418,5016,False,False,False,True,annual,True,Company_181,Cybersecurity,US,event,False,,,,,,4.86,3872.0,0.63,Medium
S-de543d,A-1e50e0,2023-04-25,2024-01-13,Enterprise,19,0,0,True,False,False,True,annual,True,Company_415,Cybersecurity,DE,other,True,2023-11-01,budget,54.94,False,False,,,,
S-084e4f,A-054577,2024-11-22,,Basic,25,475,5700,False,False,False,False,annual,False,Company_455,EdTech,UK,ads,False,,,,,,8.11,111138.0,0.47,Medium
S-febd10,A-e61e98,2024-01-05,,Pro,32,0,0,True,False,False,False,annual,True,Company_115,FinTech,US,partner,False,2024-10-19,features,0.0,False,True,11.99,85658.0,,
S-25a969,A-c9bb3e,2024-06-02,,Basic,15,285,3420,False,False,False,False,annual,True,Company_336,EdTech,US,ads,False,2024-07-29,pricing,0.0,False,False,4.17,68540.0,,
S-5d299e,A-560d27,2024-10-25,,Enterprise,23,4577,54924,False,False,False,False,monthly,True,Company_266,DevTools,US,organic,False,,,,,,7.88,193908.0,0.29,Low
S-5a1fc3,A-05d3b3,2024-01-29,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,Company_213,DevTools,AU,ads,True,2024-03-12,unknown,0.0,False,False,,,,
S-af854c,A-cab532,2024-02-16,,Enterprise,58,0,0,True,False,False,False,annual,True,Company_218,DevTools,FR,organic,True,2024-07-10,support,0.0,True,False,,,,
S-70b1cf,A-4ae22a,2024-09-24,,Basic,28,532,6384,False,False,False,False,monthly,True,Company_229,EdTech,US,other,False,2024-07-20,pricing,0.0,False,False,2.37,38829.0,,
S-feaca1,A-2ebb4b,2023-10-03,,Enterprise,65,12935,155220,False,False,False,False,monthly,True,Company_334,HealthTech,US,ads,False,2023-08-04,pricing,0.0,False,False,2.66,259524.0,,
S-f1aa04,A-7f4db3,2023-07-24,,Pro,7,343,4116,False,False,False,False,monthly,True,Company_441,FinTech,US,other,False,2023-03-21,support,0.0,True,False,0.53,144223.0,,
S-ca0eb1,A-6e08f3,2023-07-25,,Enterprise,24,0,0,True,False,False,False,monthly,True,Company_220,Cybersecurity,US,event,False,,,,,,22.11,97558.0,0.15,Low
S-a4b1af,A-17939a,2024-12-26,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,Company_162,HealthTech,US,organic,False,,,,,,0.16,7735.0,0.67,High
S-b15faf,A-3a5ad8,2024-05-15,,Basic,95,1805,21660,False,False,False,False,monthly,True,Company_94,HealthTech,US,organic,True,,,,,,,,,
S-108282,A-49b828,2024-03-26,,Pro,30,1470,17640,False,False,False,False,annual,True,Company_391,FinTech,IN,ads,False,,,,,,19.91,297277.0,0.14,Low
S-9b623b,A-712426,2024-12-08,,Enterprise,13,2587,31044,False,False,False,False,annual,True,Company_155,HealthTech,US,other,False,2024-11-21,pricing,0.0,True,False,0.36,11782.0,,
S-b28ec2,A-ee42db,2023-11-03,,Basic,33,627,7524,False,False,False,False,monthly,False,Company_77,EdTech,DE,ads,False,2023-06-23,pricing,0.0,True,False,1.94,76916.0,,
S-d1ef4d,A-3a5ad8,2023-12-18,,Enterprise,9,0,0,True,False,False,False,annual,True,Company_94,HealthTech,US,organic,True,,,,,,,,,
S-c4a98e,A-ced9aa,2024-12-16,,Enterprise,5,995,11940,False,False,False,False,monthly,True,Company_310,DevTools,US,other,False,,,,,,2.86,7482.0,0.41,Medium
S-bff8c5,A-202b67,2024-07-18,,Basic,11,209,2508,False,False,False,False,monthly,True,Company_305,HealthTech,US,organic,False,2024-09-14,pricing,9.28,False,False,0.26,83509.0,,
S-3401bf,A-1619f8,2024-06-09,,Enterprise,55,10945,131340,False,False,False,False,annual,True,Company_183,DevTools,US,organic,False,2024-06-03,competitor,0.0,True,False,0.46,77207.0,,
S-a583df,A-84ebe4,2024-08-07,,Enterprise,45,8955,107460,False,False,False,False,annual,True,Company_68,FinTech,US,ads,True,2024-01-05,budget,0.0,False,False,,,,
S-f80617,A-d4ac0e,2024-10-28,2024-12-16,Basic,18,342,4104,False,False,False,True,annual,True,Company_364,DevTools,UK,ads,False,,,,,,8.38,83974.0,0.36,Low
S-e7e013,A-241e75,2024-08-07,,Basic,18,342,4104,False,False,False,False,monthly,False,Company_242,EdTech,US,partner,False,2024-10-11,unknown,0.0,False,False,3.29,15305.0,,
S-4d2392,A-e61e98,2023-11-05,,Pro,19,931,11172,False,True,False,False,monthly,False,Company_115,FinTech,US,partner,False,2024-10-19,features,0.0,False,True,11.99,85658.0,,
S-f6b264,A-4a4c2d,2024-02-02,,Pro,54,2646,31752,False,False,False,False,monthly,False,Company_473,DevTools,US,event,False,,,,,,20.01,334627.0,0.16,Low
S-c8fd93,A-0354fe,2024-11-16,2024-11-20,Basic,34,646,7752,False,True,False,True,monthly,True,Company_380,Cybersecurity,US,other,False,2024-11-26,support,0.0,False,True,0.79,18822.0,,
S-f60667,A-b7ef83,2024-09-18,,Enterprise,5,995,11940,False,True,False,False,annual,True,Company_474,Cybersecurity,UK,partner,True,2024-07-24,budget,60.25,True,False,,,,
S-8e602b,A-a33200,2024-10-26,,Pro,29,1421,17052,False,False,False,False,monthly,False,Company_352,HealthTech,US,partner,False,2024-10-07,features,21.61,True,False,0.72,59179.0,,
S-2ba4ee,A-cab532,2024-05-21,,Basic,20,0,0,True,False,False,False,annual,True,Company_218,DevTools,FR,organic,True,2024-07-10,support,0.0,True,False,,,,
S-ed75af,A-1f0636,2024-06-09,,Pro,105,5145,61740,False,True,False,False,monthly,True,Company_368,EdTech,AU,partner,False,,,,,,11.99,484176.0,0.34,Low
S-214d98,A-560d27,2024-06-01,,Pro,23,1127,13524,False,False,False,False,annual,False,Company_266,DevTools,US,organic,False,,,,,,7.88,193908.0,0.29,Low
S-343642,A-3cc791,2024-01-31,,Basic,25,0,0,True,False,False,False,annual,False,Company_423,EdTech,US,other,False,,,,,,11.7,42843.0,0.28,Low
S-f5c7b2,A-f44180,2023-03-25,,Enterprise,9,1791,21492,False,False,False,False,annual,True,Company_376,Cybersecurity,UK,event,False,2023-04-29,competitor,38.15,False,False,2.46,259598.0,,
S-33df6f,A-0baac2,2024-12-11,2024-12-12,Enterprise,14,2786,33432,False,False,False,True,monthly,True,Company_264,FinTech,DE,organic,False,2024-12-24,unknown,68.65,False,False,1.51,39524.0,,
S-9225ac,A-eafc6e,2024-09-28,,Pro,31,0,0,True,False,False,False,annual,True,Company_149,DevTools,US,partner,False,2023-07-31,pricing,0.0,False,False,0.82,126429.0,,
S-a332ba,A-69b156,2024-04-15,2024-07-09,Pro,7,343,4116,False,False,False,True,annual,False,Company_396,EdTech,US,other,False,,,,,,13.34,95945.0,0.15,Low
S-c2168a,A-37f969,2024-08-22,,Basic,30,570,6840,False,False,False,False,monthly,True,Company_150,HealthTech,IN,partner,False,2024-06-25,support,96.45,True,False,3.98,163877.0,,
S-31090f,A-328bd0,2024-08-20,,Basic,18,342,4104,False,False,False,False,monthly,False,Company_237,HealthTech,AU,partner,False,,,,,,19.55,121456.0,0.06,Low
S-f316d5,A-f25509,2024-12-26,,Basic,57,1083,12996,False,False,True,False,annual,True,Company_92,EdTech,US,other,False,2024-06-15,pricing,0.0,False,False,2.79,77715.0,,
S-6d0817,A-fa2041,2024-08-19,,Pro,21,1029,12348,False,False,False,False,monthly,True,Company_211,HealthTech,US,organic,True,2024-07-13,competitor,0.0,False,False,,,,
S-b63db8,A-faa28c,2024-09-18,,Enterprise,48,9552,114624,False,False,False,False,monthly,False,Company_91,HealthTech,US,organic,False,2024-08-20,features,0.0,False,False,3.78,269394.0,,
S-cfcd07,A-4a267b,2024-08-29,,Basic,25,0,0,True,False,False,False,annual,True,Company_451,FinTech,US,other,False,2024-06-17,support,64.54,False,False,1.41,99166.0,,
S-c192eb,A-ff79f2,2024-10-19,,Enterprise,83,16517,198204,False,False,False,False,monthly,True,Company_165,DevTools,US,ads,False,,,,,,8.21,64558.0,0.28,Low
S-bfc0f8,A-7cfe77,2024-08-10,,Basic,69,1311,15732,False,False,False,False,monthly,True,Company_367,DevTools,US,ads,False,2024-12-19,features,0.0,False,True,2.0,41455.0,,
S-90525e,A-ed510f,2024-04-21,,Enterprise,42,8358,100296,False,False,False,False,annual,True,Company_361,Cybersecurity,IN,partner,False,2023-05-05,budget,0.0,False,False,3.55,287213.0,,
S-4d9bfd,A-2bc93d,2024-08-31,,Enterprise,14,0,0,True,False,False,False,annual,True,Company_43,HealthTech,US,event,False,2023-08-10,pricing,0.0,False,False,4.89,324883.0,,
S-741431,A-6e7827,2024-08-30,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,Company_372,DevTools,US,other,False,2024-04-09,features,0.0,False,False,5.81,36452.0,,
S-c3660c,A-779e4e,2024-07-18,,Pro,5,245,2940,False,False,False,False,monthly,True,Company_193,HealthTech,US,organic,False,,,,,,23.95,346616.0,0.05,Low
S-9a8d01,A-751c58,2024-08-30,,Pro,33,1617,19404,False,True,False,False,monthly,False,Company_393,FinTech,UK,organic,False,2024-09-17,budget,64.22,False,False,2.0,51949.0,,
S-18e3a5,A-c43359,2024-11-25,2024-11-28,Basic,38,722,8664,False,False,False,True,annual,True,Company_83,FinTech,US,organic,False,2024-12-19,support,8.92,False,False,0.85,11917.0,,
S-a04ba5,A-afa505,2024-06-02,,Enterprise,70,13930,167160,False,False,False,False,annual,True,Company_157,DevTools,US,partner,True,2024-03-02,support,0.0,True,False,,,,
S-be601b,A-8ae05d,2024-07-07,,Basic,86,1634,19608,False,False,False,False,monthly,True,Company_147,FinTech,IN,other,False,2024-08-30,unknown,0.0,False,False,4.8,54283.0,,
S-951de6,A-ccb686,2024-05-04,2024-10-10,Basic,10,190,2280,False,False,False,True,annual,True,Company_491,DevTools,US,other,False,2024-06-22,budget,0.0,True,False,4.99,94018.0,,
S-665df9,A-a0ca4e,2024-10-28,,Pro,11,539,6468,False,False,False,False,annual,True,Company_6,Cybersecurity,US,ads,False,,,,,,9.79,57747.0,0.36,Low
S-a0f3f7,A-c37cab,2024-07-30,,Enterprise,21,4179,50148,False,False,False,False,annual,True,Company_278,Cybersecurity,UK,event,False,2024-10-27,pricing,4.03,False,False,2.96,83348.0,,
S-e090ae,A-e2cd1b,2024-05-25,,Enterprise,15,2985,35820,False,False,False,False,annual,True,Company_121,DevTools,US,other,False,,,,,,10.87,47240.0,0.16,Low
S-dad08c,A-977ca0,2024-04-14,,Pro,20,0,0,True,False,False,False,monthly,True,Company_232,HealthTech,IN,partner,False,,,,,,22.34,388606.0,0.17,Low
S-053142,A-ffc04f,2024-11-06,,Basic,16,304,3648,False,False,False,False,monthly,True,Company_307,EdTech,US,ads,False,2024-08-03,unknown,0.0,False,False,1.91,60678.0,,
S-5a6941,A-4a267b,2024-09-22,,Pro,25,1225,14700,False,False,False,False,monthly,True,Company_451,FinTech,US,other,False,2024-06-17,support,64.54,False,False,1.41,99166.0,,
S-856241,A-32fb14,2023-09-12,,Basic,26,494,5928,False,False,False,False,monthly,True,Company_25,DevTools,US,event,False,2023-08-19,budget,0.0,False,False,5.42,38240.0,,
S-eaa2c2,A-2ebb4b,2024-05-06,,Basic,41,779,9348,False,False,False,False,monthly,True,Company_334,HealthTech,US,ads,False,2023-08-04,pricing,0.0,False,False,2.66,259524.0,,
S-e567db,A-716841,2024-05-14,,Enterprise,45,0,0,True,False,False,False,annual,True,Company_437,FinTech,US,other,False,2024-11-13,unknown,0.0,False,False,6.27,64290.0,,
S-94fc5d,A-86902e,2023-07-30,,Basic,34,0,0,True,False,False,False,monthly,True,Company_169,HealthTech,IN,other,False,2024-12-07,features,0.0,False,False,19.22,243913.0,,
S-474b5a,A-05d3b3,2023-11-26,,Basic,11,209,2508,False,False,False,False,annual,False,Company_213,DevTools,AU,ads,True,2024-03-12,unknown,0.0,False,False,,,,
S-bf304b,A-89ee83,2024-12-27,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,Company_312,Cybersecurity,US,organic,False,,,,,,2.89,37935.0,0.73,High
S-b22602,A-b9f5b1,2024-05-04,2024-09-29,Enterprise,39,0,0,True,False,False,True,annual,True,Company_494,Cybersecurity,US,other,True,2023-07-21,features,0.0,False,False,,,,
S-09c11e,A-19b2c8,2023-07-12,,Basic,20,380,4560,False,False,False,False,annual,False,Company_476,DevTools,IN,other,False,2024-08-16,pricing,0.0,False,False,14.36,217582.0,,
S-13d6d1,A-ff79f2,2024-07-28,,Pro,10,490,5880,False,False,False,False,monthly,False,Company_165,DevTools,US,ads,False,,,,,,8.21,64558.0,0.28,Low
S-9eda4d,A-524364,2024-12-31,,Enterprise,3,0,0,True,False,False,False,monthly,True,Company_388,DevTools,FR,partner,False,,,,,,0.0,7642.0,0.65,Medium
S-779baa,A-eafc6e,2024-10-30,,Basic,30,0,0,True,False,False,False,monthly,True,Company_149,DevTools,US,partner,False,2023-07-31,pricing,0.0,False,False,0.82,126429.0,,
S-20952f,A-d82ef9,2024-09-10,,Pro,26,1274,15288,False,False,False,False,annual,True,Company_355,EdTech,UK,other,False,2024-08-06,budget,74.94,False,False,1.15,52343.0,,
S-d2fae0,A-2789e3,2024-10-10,,Enterprise,11,0,0,True,False,False,False,monthly,True,Company_268,FinTech,US,partner,False,,,,,,3.55,37398.0,0.74,High
S-0206eb,A-883b7d,2024-04-26,,Basic,31,589,7068,False,False,False,False,monthly,True,Company_313,Cybersecurity,IN,other,False,,,,,,9.13,146426.0,0.48,Medium
S-3bd95c,A-51ec1b,2024-11-12,,Enterprise,17,3383,40596,False,True,False,False,annual,True,Company_247,DevTools,US,ads,False,,,,,,13.76,35642.0,0.21,Low
S-88cb91,A-cab532,2024-12-16,,Pro,35,1715,20580,False,False,False,False,annual,True,Company_218,DevTools,FR,organic,True,2024-07-10,support,0.0,True,False,,,,
S-bb45bb,A-b07346,2024-12-22,,Enterprise,51,10149,121788,False,False,False,False,annual,False,Company_269,HealthTech,US,partner,False,2024-11-12,budget,0.0,False,False,1.08,34027.0,,
S-5c631b,A-b7ef83,2024-07-01,,Enterprise,26,5174,62088,False,False,False,False,annual,False,Company_474,Cybersecurity,UK,partner,True,2024-07-24,budget,60.25,True,False,,,,
S-6f6fca,A-560d27,2024-11-07,,Enterprise,50,0,0,True,True,False,False,annual,True,Company_266,DevTools,US,organic,False,,,,,,7.88,193908.0,0.29,Low
S-b6ab32,A-dbc825,2024-04-08,2024-08-05,Enterprise,19,3781,45372,False,False,False,True,annual,True,Company_252,EdTech,FR,partner,False,2024-01-14,features,0.0,False,False,0.23,215226.0,,
